name,team,college,address,latitude,longitude
Jake Elliott,Philadelphia Eagles,University of Memphis,Southern Avenue Memphis TN 38152,35.1158539,-35.1158539
Stephen Gostkowski,Tennessee Titans,University of Memphis,Southern Avenue Memphis TN 38152,35.1158539,-35.1158539
Tony Pollard,Dallas Cowboys,University of Memphis,Southern Avenue Memphis TN 38152,35.1158539,-35.1158539
Adrian Colbert,New York Giants,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Al-Quadin Muhammad,Indianapolis Colts,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Allen Bailey,Atlanta Falcons,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Anthony Chickillo,Denver Broncos,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Brandon Linder,jacksonville Jaguars,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Braxton Berrios,New York Jets,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Calais Campbell,Baltimore Ravens,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Chris Herndon,New York Jets,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Corn Elder,Carolina Panthers,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
David Njoku,Cleveland Browns,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
DeeJay Dallas,Seattle Seahawks,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Denzel Perryman,Los Angeles Chargers,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Deon Bush,Chicago Bears,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Duke Johnson,Houston Texans,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Ereck Flowers,Miami Dolphins,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Frank Gore,New York Jets,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Greg Olsen,Seattle Seahawks,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Jaquan Johnson,Buffalo Bills,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Jimmy Graham,Chicago Bears,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Joe Jackson,Cleveland Browns,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Jonathan Garvin,Green Bay Packers,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
K.J. Osborn,Minnesota Vikings,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Michael Badgley,Los Angeles Chargers,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Olivier Vernon,Cleveland Browns,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Pat O'Donnell,Chicago Bears,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Rayshawn Jenkins,Los Angeles Chargers,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
RJ McIntosh,New York Giants,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Shaquille Quarterman,jacksonville Jaguars,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Sheldrick Redwine,Cleveland Browns,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Travis Homer,Seattle Seahawks,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Tyree St. Louis,Los Angeles Chargers,University of Miami,University of Miami Coral Gables FL 33146,25.7178924,-25.7178924
Ben Roethlisberger,Pittsburgh Steelers,Miami University-Oxford,501 East High St Oxford OH 45056,39.5092997,-39.5092997
Doug Costin,jacksonville Jaguars,Miami University-Oxford,501 East High St Oxford OH 45056,39.5092997,-39.5092997
Samuel Sloman,Los Angeles Rams,Miami University-Oxford,501 East High St Oxford OH 45056,39.5092997,-39.5092997
Ben Bredeson,Baltimore Ravens,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Brandon Graham,Philadelphia Eagles,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Brandon Watson,jacksonville Jaguars,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Bryan Mone,Seattle Seahawks,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Cesar Ruiz,New Orleans Saints,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Chad Henne,Kansas City Chiefs,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Chase Winovich,New England Patriots,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Chris Wormley,Pittsburgh Steelers,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
David Long Jr,Los Angeles Rams,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Devin Bush,Pittsburgh Steelers,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Donovan Peoples-Jones,Cleveland Browns,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Frank Clark,Kansas City Chiefs,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Graham Glasgow,Denver Broncos,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Jabrill Peppers,New York Giants,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Jake Butt,Denver Broncos,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Jon Runyan,Green Bay Packers,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Jordan Glasgow,Indianapolis Colts,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Josh Metellus,Minnesota Vikings,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Jourdan Lewis,Dallas Cowboys,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Khaleke Hudson,Washington,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Lano Hill,Seattle Seahawks,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Mason Cole,Arizona Cardinals,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Michael Schofield,Carolina Panthers,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Mike Danna,Kansas City Chiefs,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Mike Onwenu,New England Patriots,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Patrick Omameh,Las Vegas Raiders,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Rashan Gary,Green Bay Packers,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Sean McKeon,Dallas Cowboys,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Taco Charlton,Kansas City Chiefs,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Taylor Lewan,Tennessee Titans,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Tom Brady,Tampa Bay Buccaneers,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Zach Gentry,Pittsburgh Steelers,University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-42.2758739
Bennie Fowler,New Orleans Saints,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Brian Allen,Los Angeles Rams,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Brian Hoyer,New England Patriots,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Jack Conklin,Cleveland Browns,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Josiah Scott,jacksonville Jaguars,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Justin Layne,Pittsburgh Steelers,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Khari Willis,Indianapolis Colts,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Kirk Cousins,Minnesota Vikings,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Shilique Calhoun,New England Patriots,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Taybor Pepper,San Francisco 49ers,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
William Gholston,Tampa Bay Buccaneers,Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-42.7296495
Charvarius Ward,Kansas City Chiefs,Middle Tennessee State University,1301 East Main Street Murfreesboro TN 37132,35.843624,-35.843624
Darius Harris,Kansas City Chiefs,Middle Tennessee State University,1301 East Main Street Murfreesboro TN 37132,35.843624,-35.843624
Jovante Moffatt,Cleveland Browns,Middle Tennessee State University,1301 East Main Street Murfreesboro TN 37132,35.843624,-35.843624
Kevin Byard,Tennessee Titans,Middle Tennessee State University,1301 East Main Street Murfreesboro TN 37132,35.843624,-35.843624
Marqui Christian,New York Jets,Midwestern State University,3410 Taft Blvd Wichita Falls TX 76308,33.871351,-33.871351
Demetrius Harris,Chicago Bears,University of Wisconsin-Milwaukee,2200 E Kenwood Blvd Milwaukee WI 53211,43.0752308,-43.0752308
Antoine Winfield Jr,Tampa Bay Buccaneers,University of Minnesota-Twin Cities,100 Church Street SE Minneapolis MN 55455,44.9758602,-44.9758602
Carter Coughlin,New York Giants,University of Minnesota-Twin Cities,100 Church Street SE Minneapolis MN 55455,44.9758602,-44.9758602
Damien Wilson,Kansas City Chiefs,University of Minnesota-Twin Cities,100 Church Street SE Minneapolis MN 55455,44.9758602,-44.9758602
De'Vondre Campbell,Arizona Cardinals,University of Minnesota-Twin Cities,100 Church Street SE Minneapolis MN 55455,44.9758602,-44.9758602
Eric Murray,Houston Texans,University of Minnesota-Twin Cities,100 Church Street SE Minneapolis MN 55455,44.9758602,-44.9758602
Tyler Johnson,Tampa Bay Buccaneers,University of Minnesota-Twin Cities,100 Church Street SE Minneapolis MN 55455,44.9758602,-44.9758602
Adam Thielen,Minnesota Vikings,Minnesota State University-Mankato,South Rd and Ellis Ave Mankato MN 56001,44.1462142,-44.1462142
Chris Reed,Carolina Panthers,Minnesota State University-Mankato,South Rd and Ellis Ave Mankato MN 56001,44.1462142,-44.1462142
Benardrick McKinney,Houston Texans,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Cameron Dantzler,Minnesota Vikings,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Chris Jones,Kansas City Chiefs,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Dak Prescott,Dallas Cowboys,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Darius Slay,Philadelphia Eagles,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Denico Autry,Indianapolis Colts,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Elgton Jenkins,Green Bay Packers,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Fletcher Cox,Philadelphia Eagles,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Gabe Jackson,Las Vegas Raiders,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Hunter Bradley,Green Bay Packers,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
J.T. Gray,New Orleans Saints,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Johnathan Abram,Las Vegas Raiders,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Jordan Thomas,Arizona Cardinals,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
K.J. Wright,Seattle Seahawks,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Logan Cooke,jacksonville Jaguars,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Montez Sweat,Washington,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Pernell McPhee,Baltimore Ravens,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Preston Smith,Green Bay Packers,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Tyre Phillips,Baltimore Ravens,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Will Redmond,Green Bay Packers,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Willie Gay,Kansas City Chiefs,Mississippi State University,Lee Boulevard Mississippi State MS 39762,33.455202,-33.455202
Albert Okwuegbunam,Denver Broncos,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Aldon Smith,Dallas Cowboys,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Blaine Gabbert,Tampa Bay Buccaneers,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Charles Harris,Atlanta Falcons,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Chase Daniel,Detroit Lions,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Connor McGovern,New York Jets,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Drew Lock,Denver Broncos,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Jordan Elliott,Cleveland Browns,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Markus Golden,New York Giants,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Mitch Morse,Buffalo Bills,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Sheldon Richardson,Cleveland Browns,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Yasir Durant,Kansas City Chiefs,University of Missouri-Columbia,105 Jesse Hall Columbia MO 65211,38.9453385,-38.9453385
Tershawn Wharton,Kansas City Chiefs,Missouri University of Science and Technology,1201 N. State St. Rolla MO 65409,37.9534444,-37.9534444
Brandon Williams,Baltimore Ravens,Missouri Southern State University,3950 E. Newman Road Joplin MO 64801,37.0972414,-37.0972414
Dylan Cole,Houston Texans,Missouri Southern State University,3950 E. Newman Road Joplin MO 64801,37.0972414,-37.0972414
Greg Zuerlein,Dallas Cowboys,Missouri Western State University,4525 Downs Dr Saint Joseph MO 64507,39.7570008,-39.7570008
Chris Hogan,New York Jets,Monmouth University,400 Cedar Ave West Long Branch NJ 7764,40.2800543,-40.2800543
Alex Singleton,Philadelphia Eagles,Montana State University,PO BOX 172420 Bozeman MT 597172420,45.6674,-111.0546
Joshua Miles,Arizona Cardinals,Morgan State University,1700 East Cold Spring Lane Baltimore MD 21251,39.3442922,-39.3442922
Alex Lewis,New York Jets,University of Nebraska-Lincoln,14th and R St Lincoln NE 68588,40.8175693,-40.8175693
Ameer Abdullah,Minnesota Vikings,University of Nebraska-Lincoln,14th and R St Lincoln NE 68588,40.8175693,-40.8175693
