Name,Address,Latitude,Longitude
Mott Community College,1401 E Court St Flint MI 48503,43.0205111,-83.672834
Concordia University-Ann Arbor,4090 Geddes Road Ann Arbor MI 48105,42.274529,-83.6823524
Lourdes University,6832 Convent Blvd Sylvania OH 43560,41.7109153,-83.7050927
Middle Georgia State University,100 University Parkway Macon GA 31206,32.808039,-83.7320401
University of Michigan-Ann Arbor,503 Thompson Street Ann Arbor MI 48109,42.2758739,-83.7427632
Truett McConnell University,100 Alumni Dr Cleveland GA 30528,34.5948888,-83.7482585
Johnson University,7900 Johnson Dr Knoxville TN 37998,35.9386221,-83.7501287
Urbana University,579 College Way Urbana OH 430782091,40.1017974,-83.7622053
Clark State Community College,570 E Leffel Ln Springfield OH 45505,39.8945469,-83.7992442
Cedarville University,251 N. Main Street Cedarville OH 45314,39.7468502,-83.8109844
Wittenberg University,Ward St at N Wittenberg Ave Springfield OH 45504,39.9330898,-83.813736
Wilmington College,1870 Quaker Way Wilmington OH 45177,39.4442799,-83.8184217
Brenau University,500 Washington Street SE Gainesville GA 30501,34.3018881,-83.8220415
Ohio Northern University,525 S. Main St Ada OH 45810,40.7655097,-83.8238966
Young Harris College,1 College Street Young Harris GA 30582,34.93306,-83.846565
Emory University-Oxford College,801 Emory Street Oxford GA 30054,33.6211771,-83.8675109
Central State University,1400 Brush Row Rd Wilberforce OH 45384,39.714915,-83.8771617
Wilberforce University,1055 N Bickett Rd Wilberforce OH 45384,39.7102223,-83.8795395
Cleary University,3750 Cleary Drive Howell MI 48843,42.5866341,-83.8800182
Union College,310 College St Barbourville KY 40906,36.8712468,-83.8904221
Fort Valley State University,1005 State University Dr Fort Valley GA 31030,32.5370907,-83.8982327
Bluffton University,1 University Drive Bluffton OH 45817,40.8969477,-83.8993188
The University of Tennessee-Knoxville,527 Andy Holt Tower Knoxville TN 37996,35.9520732,-83.9258338
Saginaw Valley State University,7400 Bay Rd University Center MI 48710,43.5142013,-83.9625431
Thomas University,1501 Millpond Rd Thomasville GA 31792,30.8150654,-83.9645041
Maryville College,502 E Lamar Alexander Pky Maryville TN 37804,35.7539654,-83.965028
University of North Georgia,82 College Circle Dahlonega GA 30597,34.5302747,-83.9857476
Delta College,1961 Delta Road University Center MI 48710,43.5575386,-83.9863306
Georgia Gwinnett College,1000 University Center Lane Lawrenceville GA 30043,33.9803214,-84.005505
Siena Heights University,1247 E. Siena Heights Dr. Adrian MI 49221,41.9043078,-84.0160139
Adrian College,110 S Madison St Adrian MI 49221,41.8965125,-84.0629919
Wright State University-Main Campus,3640 Colonel Glenn Highway Dayton OH 45435,39.7765217,-84.0694155
Albany State University,504 College Drive Albany GA 31705,31.5734365,-84.1425655
University of Northwestern Ohio,1441 N Cable Rd Lima OH 45805,40.7591151,-84.1488968
Gordon State College,419 College Dr Barnesville GA 30204,33.0481964,-84.1537774
University of the Cumberlands,6191 College Station Drive Williamsburg KY 40769,36.7371496,-84.1638243
Albany Technical College,1704 South Slappey Boulevard Albany GA 31701,31.554176,-84.174344
University of Dayton,300 College Park Dayton OH 45469,39.7394599,-84.1799547
University of Cincinnati-Clermont College,4200 Clermont College Dr Batavia OH 45103,39.0797116,-84.1955973
Sinclair Community College,444 W. Third St. Dayton OH 45402,39.7572875,-84.1998806
Edison State Community College,1973 Edison Dr Piqua OH 45356,40.1583581,-84.2117513
Georgia Southwestern State University,800 Georgia Southwestern State University Dr. Americus GA 31709,32.0560379,-84.2175081
South Georgia Technical College,900 South GA Tech Parkway Americus GA 31709,32.1135483,-84.2468831
Northwood University,4000 Whiting Dr Midland MI 48640,43.6298818,-84.2765993
Florida Agricultural and Mechanical University,1500 S Martin Luther King Jr Blvd Tallahassee FL 32307,30.4286389,-84.285619
Berea College,101 Chestnut Street Berea KY 40404,37.5717311,-84.2897389
Southern Crescent Technical College,501 Varsity Rd Griffin GA 30223,33.255097,-84.2900478
Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-84.2908283
Eastern Kentucky University,521 Lancaster Ave Richmond KY 40475,37.7382655,-84.2983539
Emory University,408 Administration Building  201 Dowman Drive Atlanta GA 30322,33.7971368,-84.32224
Clayton  State University,2000 Clayton State Boulevard Morrow GA 30260,33.5946104,-84.3286808
Oglethorpe University,4484 Peachtree Road  NE Atlanta GA 30319,33.8761916,-84.3347128
Tallahassee Community College,444 Appleyard Dr Tallahassee FL 32304,30.4434759,-84.3410157
Defiance College,701 N Clinton Defiance OH 43512,41.2960849,-84.360202
Lake Superior State University,650 W Easterday Ave Sault Ste Marie MI 49783,46.4935563,-84.3645595
Georgia State University,33 gilmer st Atlanta GA 30303,33.7534327,-84.3859072
Georgia Institute of Technology-Main Campus,225 North Ave Atlanta GA 30332,33.7724173,-84.3947916
Jackson College,2111 Emmons Rd Jackson MI 49201,42.1652785,-84.4028209
Clark Atlanta University,223 James P Brawley Drive  SW Atlanta GA 30314,33.7482561,-84.4130399
Northern Kentucky University,Nunn Drive Highland Heights KY 41099,39.0334704,-84.4592685
Xavier University,3800 Victory Parkway Cincinnati OH 45207,39.148913,-84.4795628
Michigan State University,426 Auditorium Road East Lansing MI 48824,42.7296495,-84.4815268
Transylvania University,300 N Broadway Lexington KY 40508,38.0528459,-84.4922693
University of Kentucky,South Limestone Lexington KY 40506,38.0380607,-84.5071374
Wright State University-Lake Campus,7600 Lake Campus Drive Celina OH 45822,40.5471918,-84.5086591
Life University,1269 Barclay Circle Marietta GA 30060,33.93127,-84.5174264
University of Cincinnati-Main Campus,2624 Clifton Avenue Cincinnati OH 45221,39.1343961,-84.5184317
Cincinnati State Technical and Community College,3520 Central Parkway Cincinnati OH 45223,39.1495094,-84.5361437
Lansing Community College,419 N Capitol Ave Lansing MI 48901,42.7374805,-84.5538432
Georgetown College,400 East College Street Georgetown KY 40324,38.207738,-84.553858
Reinhardt University,7300 Reinhardt Circle Waleska GA 30183,34.317812,-84.5542058
Spring Arbor University,106 E. Main St Spring Arbor MI 49283,42.2064518,-84.5549522
Cincinnati Christian University,2700 Glenway Ave Cincinnati OH 45204,39.1123835,-84.556547
Thomas More College,333 Thomas More Parkway Crestview Hills KY 41017,39.0216667,-84.5680762
Mount Saint Joseph University,5701 Delhi Rd Cincinnati OH 45233,39.0930874,-84.572936
Kennesaw State University,1000 Chastain Rd Kennesaw GA 30144,34.038296,-84.5830609
Tennessee Wesleyan University,204 East College Street Athens TN 37303,35.445114,-84.592713
Roane State Community College,276 Patton Lane Harriman TN 37748,35.8806173,-84.619945
Great Lakes Christian College,6211 W Willow Hwy Lansing MI 489171299,42.754214,-84.6382659
Asbury University,1 Macklem Dr Wilmore KY 40390,37.8632671,-84.6618887
Alma College,614 W Superior Alma MI 48801,43.3789707,-84.6698629
Midway University,512 E. Stephens St Midway KY 40347,38.1445932,-84.6772506
Kirtland Community College,4800 W. 4 Mile Rd Grayling MI 48738,44.6016664,-84.7062978
Miami University-Oxford,501 East High St Oxford OH 45056,39.5092997,-84.7344846
Albion College,611 E Porter St Albion MI 49224,42.2439655,-84.7441658
Mid Michigan Community College,1375 S Clare Ave Harrison MI 48625,43.9691945,-84.76473
Central Michigan University,106 Warriner Hall Mount Pleasant MI 48859,43.5911786,-84.7753308
Centre College,600 W Walnut St Danville KY 40422,37.6457777,-84.77903
Andrew College,501College St Cuthbert GA 39840,31.772328,-84.7950894
Kentucky State University,400 East Main Street Frankfort KY 40601,38.2011552,-84.8546219
Lee University,1120 N Ocoee St Cleveland TN 37311,35.1659969,-84.8714106
Cleveland State Community College,3535 Adkisson Drive Cleveland TN 37312,35.2005694,-84.8786934
Indiana University-East,2325 Chester Blvd Richmond IN 47374,39.866598,-84.8883743
Earlham College,801 National Rd West Richmond IN 47374,39.8259613,-84.9132834
Olivet College,320 South Main Street Olivet MI 49076,42.4433728,-84.9248802
Columbus State University,4225 University Ave Columbus GA 31907,32.5023087,-84.9414487
Bryan College-Dayton,721 Bryan Drive Dayton TN 37321,35.4983997,-84.9987946
Dalton State College,650 College Drive Dalton GA 30720,34.7732488,-85.0032037
Trine University,1 University Ave Angola IN 46703,41.633333,-85.0058802
Chattahoochee Valley Community College,2602 College Drive Phenix City AL 36869,32.4244948,-85.0322391
LaGrange College,601 Broad Street Lagrange GA 30240,33.038947,-85.0432469
University of West Georgia,1601 Maple St Carrollton GA 30118,33.5735847,-85.097716
Indiana University-Purdue University-Fort Wayne,2101 E Coliseum Blvd Fort Wayne IN 46805,41.1157605,-85.1117714
Indiana Institute of Technology,1600 E Washington Blvd Fort Wayne IN 46803,41.077818,-85.116851
University of Saint Francis-Fort Wayne,2701 Spring St Fort Wayne IN 46808,41.0877695,-85.1737406
Kellogg Community College,450 North Ave Battle Creek MI 49017,42.3348958,-85.1771605
West Georgia Technical College,176 Murphy Campus Blvd. Waco GA 30182,33.6909839,-85.1835749
Point University,507 West 10th Street West Point GA 31833,32.8791226,-85.1847494
Berry College,2277 Martha Berry Hwy NW Mount Berry GA 30149,34.289492,-85.1868137
Shorter University,315 Shorter Ave Rome GA 30165,34.2634127,-85.1917422
Georgia Highlands College,3175 Cedartown Highway  S.E. Rome GA 30161,34.169222,-85.2066467
Chipola College,3094 Indian Circle Marianna FL 32446,30.7874134,-85.232581
Chattanooga State Community College,4501 Amnicola Hwy Chattanooga TN 37406,35.100833,-85.2431547
The University of Tennessee-Chattanooga,615 McCallie Ave Chattanooga TN 37403,35.047943,-85.2982972
Lindsey Wilson College,210 Lindsey Wilson St Columbia KY 42728,37.1028076,-85.3014631
Campbellsville University,1 University Dr Campbellsville KY 42718,37.3429502,-85.349153
Covenant College,14049 Scenic Highway Lookout Mountain GA 30750,34.9542752,-85.3778797
Ball State University,2000 University Ave Muncie IN 47306,40.1999048,-85.4115988
Hanover College,517 Ball Drive Hanover IN 47243,38.7189081,-85.4623152
George C Wallace Community College-Dothan,1141 Wallace Drive Dothan AL 36303,31.3156396,-85.4666895
Ferris State University,1201 S State St Big Rapids MI 49307,43.6844327,-85.4820277
Auburn University,P.O. Box 351 Auburn AL 36849,32.5909562,-85.4929785
Taylor University,236 W Reade Ave Upland IN 46989,40.4571778,-85.4957953
Glen Oaks Community College,62249 Shimmel Rd Centreville MI 49032,41.8926528,-85.4989482
Huntington University,2303 College Ave Huntington IN 46750,40.8990026,-85.499843
Tennessee Technological University,1 William L. Jones Drive Cookeville TN 38505,36.1745935,-85.5040628
Davenport University,6191 Kraft Avenue S.E. Grand Rapids MI 49512,42.8493922,-85.5306755
Southern Union State Community College,750 Roberts St Wadley AL 36276,33.1293106,-85.5733034
Calvin College,3201 Burton Street SE Grand Rapids MI 49546,42.9331793,-85.580505
Cornerstone University,1001 E Beltline Ave NE Grand Rapids MI 49525,42.9801473,-85.5920923
Kalamazoo College,1200 Academy St Kalamazoo MI 49006,42.2900676,-85.5985133
Western Michigan University,1903 W Michigan Ave Kalamazoo MI 49008,42.2837337,-85.6102504
Aquinas College,1700 Fulton St. E Grand Rapids MI 49506,42.9610438,-85.6256929
Anderson University,1100 E 5th St Anderson IN 46012,40.1100894,-85.6656014
Grand Rapids Community College,143 Bostwick Ave NE Grand Rapids MI 49503,42.9669729,-85.6667651
Indiana Wesleyan University-Marion,4201 South Washington Street Marion IN 46953,40.5207334,-85.6668454
Kalamazoo Valley Community College,6767 West O Ave Kalamazoo MI 49003,42.2263148,-85.6814503
Grace Bible College,1011 Aldon SW Grand Rapids MI 49509,42.9194335,-85.690033
Bellarmine University,2001 Newburg Rd Louisville KY 40205,38.2187146,-85.704243
Tuskegee University,Kresge Center  3rd Floor Tuskegee AL 36088,32.4309166,-85.7084869
Gulf Coast State College,5230 West U.S. Highway 98 Panama City FL 32401,30.1856374,-85.7279634
Spalding University,845 South 3rd Street Louisville KY 40203,38.2423593,-85.7568513
University of Louisville,2301 S 3rd St Louisville KY 40292,38.2157954,-85.7614322
Manchester University,604 E. College Ave North Manchester IN 46962,41.0126887,-85.7640494
Simmons College of Kentucky,1018 South 7th Street Louisville KY 40203,38.2395182,-85.7647821
Jacksonville State University,700 Pelham Road North Jacksonville AL 36265,33.8218096,-85.7692277
Grace College and Theological Seminary,200 Seminary Dr Winona Lake IN 46590,41.2258318,-85.8159033
Indiana University-Southeast,4201 Grant Line Rd New Albany IN 47150,38.347053,-85.8194855
Goshen College,1700 S Main St Goshen IN 46526,41.562224,-85.8280258
Enterprise State Community College,600 Plaza Drive Enterprise AL 36330,31.2983627,-85.8364229
Grand Valley State University,1 Campus Dr Allendale MI 49401,42.9629773,-85.8921123
Northeast Alabama Community College,138 AL Highway 35 W Rainsville AL 35986,34.5448368,-85.911926
Sewanee-The University of the South,735 University Avenue Sewanee TN 37383,35.2025381,-85.9208317
Central Alabama Community College,1675 Cherokee Rd Alexander City AL 35010,32.925393,-85.945145
Troy University,University Avenue Troy AL 36082,31.7984183,-85.9552906
Gadsden State Community College,1001 George Wallace Dr Gadsden AL 35903,33.9959754,-85.9917038
Franklin College,101 Branigin Blvd Franklin IN 46131,39.4781674,-86.0434001
Hope College,100 E. 8th Street  Suite 260 Holland MI 494229000,42.7901211,-86.1028843
Talladega College,627 W Battle St Talladega AL 35160,33.4327519,-86.1135613
Indiana University-Kokomo,2300 S Washington St Kokomo IN 46904,40.4594254,-86.1316461
University of Indianapolis,1400 E Hanna Ave Indianapolis IN 46227,39.709623,-86.1364602
Snead State Community College,102 Elder Street Boaz AL 35957,34.2015775,-86.1698877
Butler University,4600 Sunset Ave Indianapolis IN 46208,39.8381669,-86.1705391
Indiana University-Purdue University-Indianapolis,425 University Blvd Indianapolis IN 46202,39.7737388,-86.1752156
Auburn University at Montgomery,7440 East Drive Montgomery AL 36117,32.36729,-86.177745
Bethel College-Indiana,1001 Bethel Circle Mishawaka IN 46545,41.6781593,-86.1940547
Muskegon Community College,221 S Quarterline Rd Muskegon MI 49442,43.2479391,-86.1962781
Marian University,3200 Cold Spring Rd Indianapolis IN 46222,39.8136086,-86.2035322
Faulkner University,5345 Atlanta Hwy Montgomery AL 36109,32.3835179,-86.2164055
Indiana University-South Bend,1700 Mishawaka Ave South Bend IN 46634,41.6652955,-86.2220432
University of Notre Dame,400 Main Building Notre Dame IN 46556,41.703084,-86.2389844
Holy Cross College,54515 State Road 933 North Notre Dame IN 46556,41.6984637,-86.2543486
Huntingdon College,1500 East Fairview Avenue Montgomery AL 36106,32.3504918,-86.2863163
Alabama State University,915 S Jackson Street Montgomery AL 36104,32.3651836,-86.2957213
Cumberland University,1 Cumberland Square Lebanon TN 37087,36.2052571,-86.2990749
Motlow State Community College,6015 Ledford Mill Road Tullahoma TN 37388,35.3664331,-86.3008975
Andrews University,4150 Administration Drive  Room 136 Berrien Springs MI 49104,41.9628187,-86.3579616
Middle Tennessee State University,1301 East Main Street Murfreesboro TN 37132,35.843624,-86.3705892
