Name,Address,Latitude,Longitude,
Clark State Community College,"570 E Leffel Ln,Springfield,OH,45505",39.8945469,-39.8945469,
Clark University,"950 Main St,Worcester,MA,1610",42.2516001,-42.2516001,
Clarke University,"1550 Clarke Dr,Dubuque,IA,52001",42.5091309,-42.5091309,
Clarks Summit University,"538 Venard Rd,South Abington Township,PA,18411",41.4951198,-41.4951198,
Clarkson University,"8 Clarkson Ave,Potsdam,NY,13699",44.6650767,-44.6650767,
Clayton  State University,"2000 Clayton State Boulevard,Morrow,GA,30260",33.5946104,-33.5946104,
Cleary University,"3750 Cleary Drive,Howell,MI,48843",42.5866341,-42.5866341,
Clemson University,"201 Sikes Hall,Clemson,SC,29634",34.679339,-34.679339,
Cleveland State Community College,"3535 Adkisson Drive,Cleveland,TN,37312",35.2005694,-35.2005694,
Cleveland State University,"2121 Euclid Avenue,Cleveland,OH,44115",41.5024973,-41.5024973,
Clinton College,"1029 Crawford Rd,Rock Hill,SC,29730",34.9134385,-34.9134385,
Clinton Community College,"136 Clinton Point Dr.,Plattsburgh,NY,12901",44.648192,-44.648192,
Cloud County Community College,"2221 Campus Dr,Concordia,KS,66901",39.5539267,-39.5539267,
Clovis Community College,"10309 N. Willow Ave,Fresno,CA,93730",36.8865174,-36.8865174,
Coahoma Community College,"3240 Friars Point Rd,Clarksdale,MS,38614",34.2322937,-34.2322937,
Coastal Alabama Community College,"1900 U.S. Highway 31 S,Bay Minette,AL,36507",30.8516559,-30.8516559,
Coastal Bend College,"3800 Charco Rd,Beeville,TX,78102",28.4358166,-28.4358166,
Coastal Carolina University,"103 Tom Trout Drive,Conway,SC,29526",33.795026,-33.795026,
Cochise County Community College District,"901 N Colombo Ave,Sierra Vista,AZ,85635",31.5637785,-31.5637785,
Coe College,"1220 First Ave NE,Cedar Rapids,IA,52402",41.9882822,-41.9882822,
Coffeyville Community College,"400 W 11th St,Coffeyville,KS,67337",37.0337728,-37.0337728,
Coker College,"300 E College Ave,Hartsville,SC,29550",34.3765863,-34.3765863,
Colby College,"4000 Mayflower Hill Drive,Waterville,ME,4901",44.5626829,-44.5626829,
Colby Community College,"1255 S Range,Colby,KS,67701",39.3775645,-39.3775645,
Colby-Sawyer College,"541 Main St,New London,NH,3257",43.4143404,-43.4143404,
Colgate University,"13 Oak Drive,Hamilton,NY,13346",42.8183255,-42.8183255,
College of Alameda,"555 Ralph Appezzato Memorial Pky,Alameda,CA,94501",37.7808735,-37.7808735,
College of Central Florida,"3001 SW College Rd,Ocala,FL,34474",29.1626611,-29.1626611,
College of Charleston,"66 George St,Charleston,SC,29424",32.7834631,-32.7834631,
College of Coastal Georgia,"One College Drive,Brunswick,GA,31520",31.1832649,-31.1832649,
College of DuPage,"425 Fawell Blvd.,Glen Ellyn,IL,60137",41.8414336,-41.8414336,
College of Lake County,"19351 W Washington St.,Grayslake,IL,60030",42.3542648,-42.3542648,
College of Marin,"835 College Ave,Kentfield,CA,94904",37.9516402,-37.9516402,
College of Mount Saint Vincent,"6301 Riverdale Ave,Bronx,NY,10471",40.9124186,-40.9124186,
College of Our Lady of the Elms,"291 Springfield St,Chicopee,MA,1013",42.1418743,-42.1418743,
College of Saint Elizabeth,"2 Convent Rd,Morristown,NJ,7960",40.7806132,-40.7806132,
College of San Mateo,"1700 W Hillsdale Blvd,San Mateo,CA,94402",37.5350511,-37.5350511,
College of Southern Idaho,"315 Falls Ave.,Twin Falls,ID,83301",42.5814891,-42.5814891,
College of Southern Maryland,"8730 Mitchell Rd,La Plata,MD,20646",38.558853,-38.558853,
College of Southern Nevada,"6375 W. Charleston Blvd.,Las Vegas,NV,89146",36.1556186,-36.1556186,
College of Staten Island CUNY,"2800 Victory Blvd,Staten Island,NY,10314",40.6080147,-40.6080147,
College of the Canyons,"26455 Rockwell Canyon Rd,Santa Clarita,CA,91355",34.4043812,-34.4043812,
College of the Desert,"43-500 Monterey Ave,Palm Desert,CA,92260",33.7330326,-33.7330326,
College of the Holy Cross,"One College Street,Worcester,MA,1610",42.2392391,-42.2392391,
College of the Ozarks,"100 Opportunity Avenue,Point Lookout,MO,65726",36.6192811,-36.6192811,
College of the Redwoods,"7351 Tompkins Hill Rd,Eureka,CA,95501",40.698432,-40.698432,
College of the Sequoias,"915 S. Mooney Blvd,Visalia,CA,93277",36.3229462,-36.3229462,
College of the Siskiyous,"800 College Ave,Weed,CA,96094",41.4126153,-41.4126153,
College of William and Mary,"200 Richmond Road,Williamsburg,VA,23187",37.271949,-37.271949,
Collin County Community College District,"3452 Spur 399,McKinney,TX,75069",33.1624419,-33.1624419,
Colorado Christian University,"8787 West Alameda Avenue,Lakewood,CO,80226",39.7131041,-39.7131041,
Colorado College,"14. E Cache La Poudre St.,Colorado Springs,CO,80903",38.847021,-38.847021,
Colorado Mesa University,"1100 North Avenue,Grand Junction,CO,81501",39.0803555,-39.0803555,
Colorado Mountain College,"802 Grand Ave.,Glenwood Springs,CO,81601",39.5464088,-39.5464088,
Colorado Northwestern Community College,"500 Kennedy Drive,Rangely,CO,81648",40.0839684,-40.0839684,
Colorado School of Mines,"1500 Illinois St,Golden,CO,80401",39.7508585,-39.7508585,
Colorado State University-Fort Collins,"102 Administration Building,Fort Collins,CO,80523",40.5757036,-40.5757036,
Colorado State University-Pueblo,"2200 Bonforte Blvd,Pueblo,CO,81001",38.3060152,-38.3060152,
Columbia Basin College,"2600 N 20th Ave,Pasco,WA,99301",46.2521452,-46.2521452,
Columbia College,"1301 Columbia College Dr,Columbia,SC,29203",34.0455993,-34.0455993,
Columbia College,"11600 Columbia College Dr,Sonora,CA,95370",38.0305209,-38.0305209,
Columbia College,"1001 Rogers Street,Columbia,MO,65216",38.9578722,-38.9578722,
Columbia International University,"7435 Monticello Rd,Columbia,SC,29203",34.0753414,-34.0753414,
Columbia State Community College,"1665 Hampshire Pike,Columbia,TN,38401",35.6163784,-35.6163784,
Columbia University in the City of New York,"West 116 St and Broadway,New York,NY,10027",40.8079878,-40.8079878,
Columbia-Greene Community College,"4400 Route 23,Hudson,NY,12534",42.2176687,-42.2176687,
Columbus State Community College,"550 E Spring St,Columbus,OH,43215",39.9692367,-39.9692367,
Columbus State University,"4225 University Ave,Columbus,GA,31907",32.5023087,-32.5023087,
Community College of Allegheny County,"800 Allegheny Ave,Pittsburgh,PA,15233",40.450889,-40.450889,
Community College of Baltimore County,"7201 Rossville Blvd.,Baltimore,MD,21237",39.3535763,-39.3535763,
Community College of Beaver County,"1 Campus Drive,Monaca,PA,15061",40.6551335,-40.6551335,
Community College of Philadelphia,"1700 Spring Garden St,Philadelphia,PA,19130",39.9621811,-39.9621811,
Community College of Rhode Island,"400 East Ave,Warwick,RI,2886",41.7129353,-41.7129353,
Concord University,"1000 Vermillion Street,Athens,WV,24712",37.4226958,-37.4226958,
Concordia College at Moorhead,"901 S 8th St,Moorhead,MN,56562",46.8648964,-46.8648964,
Concordia College-New York,"171 White Plains Rd,Bronxville,NY,10708",40.9437539,-40.9437539,
Concordia University Texas,"11400 Concordia University Drive,Austin,TX,78726",30.4209992,-30.4209992,
Concordia University-Ann Arbor,"4090 Geddes Road,Ann Arbor,MI,48105",42.274529,-42.274529,
Concordia University-Chicago,"7400 Augusta,River Forest,IL,60305",41.900068,-41.900068,
Concordia University-Irvine,"1530 Concordia West,Irvine,CA,92612",33.6545502,-33.6545502,
Concordia University-Nebraska,"800 N Columbia Ave,Seward,NE,68434",40.9135666,-40.9135666,
Concordia University-Portland,"2811 NE Holman Street,Portland,OR,97211",45.568541,-45.568541,
Concordia University-Saint Paul,"1282 Concordia Ave,Saint Paul,MN,55104",44.950563,-44.950563,
Concordia University-Wisconsin,"12800 N Lake Shore Dr,Mequon,WI,53097",43.2544619,-43.2544619,
Connecticut College,"270 Mohegan Avenue,New London,CT,6320",41.3786877,-41.3786877,
Connors State College,"700 College Road,Warner,OK,74469",35.4918602,-35.4918602,
Contra Costa College,"2600 Mission Bell Drive,San Pablo,CA,94806",37.9686416,-37.9686416,
Copiah-Lincoln Community College,"1001 Co-Lin Lane,Wesson,MS,39191",31.6903033,-31.6903033,
Copper Mountain Community College,"6162 Rotary Way,Joshua Tree,CA,92252",34.1382233,-34.1382233,
Coppin State University,"2500 West North Avenue,Baltimore,MD,21216",39.3126114,-39.3126114,
Corban University,"5000 Deer Park Dr SE,Salem,OR,97317",44.8830429,-44.8830429,
Cornell College,"600 First St. SW,Mount Vernon,IA,52314",41.9245718,-41.9245718,
Cornell University,"300 Day Hall,Ithaca,NY,14853",42.4472814,-42.4472814,
Cornerstone University,"1001 E Beltline Ave NE,Grand Rapids,MI,49525",42.9801473,-42.9801473,
Corning Community College,"1 Academic Dr,Corning,NY,14830",42.1167732,-42.1167732,
Cosumnes River College,"8401 Center Parkway,Sacramento,CA,95823",38.4535803,-38.4535803,
County College of Morris,"214 Center Grove Rd,Randolph,NJ,7869",40.8600762,-40.8600762,
Covenant College,"14049 Scenic Highway,Lookout Mountain,GA,30750",34.9542752,-34.9542752,
Cowley County Community College,"125 S 2nd St,Arkansas City,KS,67005",37.061329,-37.061329,
Crafton Hills College,"11711 Sand Canyon Road,Yucaipa,CA,923391799",34.038649,-34.038649,
Creighton University,"2500 California Plaza,Omaha,NE,68178",41.2655878,-41.2655878,
Crowder College,"601 Laclede Ave,Neosho,MO,64850",36.8136425,-36.8136425,
Crowley's Ridge College,"100 College Dr,Paragould,AR,72450",36.066437,-36.066437,
Crown College,"8700 College View Drive,Saint Bonifacius,MN,55375",44.884838,-44.884838,
Cuesta College,"HIGHWAY 1,San Luis Obispo,CA,934038106",35.2860745,-35.2860745,
Culver-Stockton College,"One College Hill,Canton,MO,63435",40.1290996,-40.1290996,
Cumberland County College,"3322 College Drive,Vineland,NJ,8362",39.4410843,-39.4410843,
Cumberland University,"1 Cumberland Square,Lebanon,TN,37087",36.2052571,-36.2052571,
CUNY Bernard M Baruch College,"One Bernard Baruch Way,New York,NY,10010",40.7401991,-40.7401991,
CUNY Borough of Manhattan Community College,"199 Chambers St,New York,NY,10007",40.7174546,-40.7174546,
CUNY Bronx Community College,"2155 University Avenue,Bronx,NY,10453",40.8567706,-40.8567706,
CUNY Brooklyn College,"2900 Bedford Ave,Brooklyn,NY,11210",40.6308935,-40.6308935,
CUNY City College,"160 Convent Ave,New York,NY,10031",40.8216144,-40.8216144,
CUNY Hostos Community College,"500 Grand Concourse,Bronx,NY,10451",40.8181423,-40.8181423,
CUNY Hunter College,"695 Park Ave,New York,NY,10065",40.7685437,-40.7685437,
CUNY John Jay College of Criminal Justice,"524 W 59th St,New York,NY,10019",40.7711041,-40.7711041,
CUNY Kingsborough Community College,"2001 Oriental Blvd,Brooklyn,NY,11235",40.5778144,-40.5778144,
CUNY Lehman College,"250 Bedford Park Blvd West,Bronx,NY,10468",40.8708651,-40.8708651,
CUNY Medgar Evers College,"1650 Bedford Ave,Brooklyn,NY,11225",40.6664923,-40.6664923,
CUNY Queens College,"65-30 Kissena Blvd,Queens,NY,11367",40.7382488,-40.7382488,
CUNY Queensborough Community College,"222-05 56th Avenue,Bayside,NY,11364",40.7554985,-40.7554985,
CUNY York College,"94-20 Guy R. Brewer Blvd,Jamaica,NY,11451",40.7022966,-40.7022966,
Curry College,"1071 Blue Hill Ave,Milton,MA,2186",42.2369018,-42.2369018,
Cuyahoga Community College District,"700 Carnegie Ave,Cleveland,OH,44115",41.4948675,-41.4948675,
Cuyamaca College,"900 Rancho San Diego Pky,El Cajon,CA,92019",32.7464261,-32.7464261,
Cypress College,"9200 Valley View,Cypress,CA,90630",33.8279582,-33.8279582,
D'Youville College,"320 Porter Ave,Buffalo,NY,14201",42.9025892,-42.9025892,
Daemen College,"4380 Main St,Amherst,NY,14226",42.9650703,-42.9650703,
Dakota College at Bottineau,"105 Simrall Blvd,Bottineau,ND,58318",48.832551,-48.832551,
Dakota County Technical College,"1300  145th Street East,Rosemount,MN,55068",44.7386313,-44.7386313,
Dakota State University,"820 N Washington Ave,Madison,SD,57042",44.0124808,-44.0124808,
Dakota Wesleyan University,"1200 W University Ave,Mitchell,SD,57301",43.6984049,-43.6984049,
Dallas Baptist University,"3000 Mountain Creek Parkway,Dallas,TX,75211",32.7100766,-32.7100766,
Dallas Christian College,"2700 Christian Pkwy.,Dallas,TX,75234",32.9133282,-32.9133282,
Dalton State College,"650 College Drive,Dalton,GA,30720",34.7732488,-34.7732488,
Danville Area Community College,"2000 E Main St,Danville,IL,61832",40.1318487,-40.1318487,
Dartmouth College,"207 Parkhurst Hall,Hanover,NH,3755",43.704026,-43.704026,
Davenport University,"6191 Kraft Avenue S.E.,Grand Rapids,MI,49512",42.8493922,-42.8493922,
Davidson College,"102 N. Main Street,Davidson,NC,28035",35.499519,-35.499519,
Davidson County Community College,"297 DCCC Road,Thomasville,NC,27360",35.866896,-35.866896,
Davis & Elkins College,"100 Campus Dr,Elkins,WV,26241",38.9315561,-38.9315561,
Davis College,"400 Riverside Drive,Johnson City,NY,13790",42.1007417,-42.1007417,
Dawson Community College,"300 College Dr,Glendive,MT,59330",47.0854354,-47.0854354,
Daytona State College,"1200 W. International Speedway Blvd.,Daytona Beach,FL,32114",29.2029077,-29.2029077,
De Anza College,"21250 Stevens Creek Blvd.,Cupertino,CA,95014",37.3195396,-37.3195396,
Dean College,"99 Main Street,Franklin,MA,2038",42.084841,-42.084841,
Defiance College,"701 N Clinton,Defiance,OH,43512",41.2960849,-41.2960849,
Delaware County Community College,"901 S Media Line Rd,Media,PA,19063",39.9674581,-39.9674581,
Delaware State University,"1200 N. Dupont Highway,Dover,DE,19901",39.1884429,-39.1884429,
Delaware Technical Community College-Terry,"100 Campus Drive,Dover,DE,19901",39.1980302,-39.1980302,
Delaware Valley University,"700 E Butler Ave,Doylestown,PA,18901",40.2991045,-40.2991045,
Delgado Community College,"615 City Park Avenue,New Orleans,LA,70119",29.9847034,-29.9847034,
Delta College,"1961 Delta Road,University Center,MI,48710",43.5575386,-43.5575386,
Delta State University,"1003 W Sunflower Road,Cleveland,MS,38733",33.746706,-33.746706,
Denison University,"100 West College Street,Granville,OH,43023",40.0711678,-40.0711678,
Denmark Technical College,"1126 Solomon Blatt Blvd,Denmark,SC,29042",33.311775,-33.311775,
DePaul University,"1 E Jackson Blvd,Chicago,IL,60604",41.8781342,-41.8781342,
DePauw University,"313 S Locust St,Greencastle,IN,46135",39.6408691,-39.6408691,
Des Moines Area Community College,"2006 Ankeny Blvd,Ankeny,IA,50023",41.7483226,-41.7483226,
DeSales University,"2755 Station Avenue,Center Valley,PA,18034",40.5384792,-40.5384792,
Diablo Valley College,"321 Golf Club Rd,Pleasant Hill,CA,94523",37.9685658,-37.9685658,
Dickinson College,"College and Louther Streets,Carlisle,PA,17013",40.2044944,-40.2044944,
Dickinson State University,"291 Campus Drive,Dickinson,ND,58601",46.8830578,-46.8830578,
Dillard University,"2601 Gentilly Blvd,New Orleans,LA,70122",29.9948773,-29.9948773,
Dine College,"Route 12, One Circle Drive,Tsaile,AZ,86556",36.29557,-36.29557,
Dixie State University,"225 S University Avenue,Saint George,UT,84770",37.1091597,-37.1091597,
Doane University-Arts & Sciences,"1014 Boswell Avenue,Crete,NE,68333",40.622954,-40.622954,
Dodge City Community College,"2501 N 14th Ave,Dodge City,KS,67801",37.7777983,-37.7777983,
Dominican College of Blauvelt,"470 Western Highway,Orangeburg,NY,10962",41.0513059,-41.0513059,
Dominican University,"7900 W Division Street,River Forest,IL,60305",41.9021729,-41.9021729,
Dominican University of California,"50 Acacia Ave,San Rafael,CA,94901",37.9798523,-37.9798523,
Dordt College,"700 7th Street NE,Sioux Center,IA,51250",43.0843536,-43.0843536,
Drake University,"2507 University Avenue,Des Moines,IA,50311",41.6022771,-41.6022771,
Drew University,"36 Madison Ave,Madison,NJ,7940",40.7612505,-40.7612505,
Drexel University,"3141 Chestnut St,Philadelphia,PA,19104",39.9540928,-39.9540928,
Drury University,"900 N. Benton Ave,Springfield,MO,65802",37.2196487,-37.2196487,
Duke University,"103 Allen Bldg,Durham,NC,27708",36.0014258,-36.0014258,
Duquesne University,"Administration Bldg 600 Forbes Ave,Pittsburgh,PA,15282",40.4367914,-40.4367914,
Dutchess Community College,"53 Pendell Rd,Poughkeepsie,NY,12601",41.7262267,-41.7262267,
Dyersburg State Community College,"1510 Lake Rd,Dyersburg,TN,38024",36.0483788,-36.0483788,
Earlham College,"801 National Rd West,Richmond,IN,47374",39.8259613,-39.8259613,
East Carolina University,"East 5th Street,Greenville,NC,27858",35.6066409,-35.6066409,
East Central College,"1964 Prairie Dell Rd,Union,MO,63084",38.4311131,-38.4311131,
East Central Community College,"15738 Highway 15,Decatur,MS,39327",32.4442075,-32.4442075,
East Central University,"1100 E. 14th Street,Ada,OK,74820",34.7728483,-34.7728483,
East Georgia State College,"131 College Cir,Swainsboro,GA,30401",32.5933275,-32.5933275,
East Los Angeles College,"1301 Avenida Cesar Chavez,Monterey Park,CA,91754",34.0410705,-34.0410705,
East Mississippi Community College,"1512 Kemper Street,Scooba,MS,39358",32.830934,-32.830934,
East Stroudsburg University of Pennsylvania,"200 Prospect Street,East Stroudsburg,PA,18301",40.9974053,-40.9974053,
East Tennessee State University,"1276 Gilbreath Drive,Johnson City,TN,37614",36.3041643,-36.3041643,
East Texas Baptist University,"One Tiger Drive,Marshall,TX,75670",32.5537361,-32.5537361,
Eastern Arizona College,"615 N. Stadium Ave.,Thatcher,AZ,85552",32.8463004,-32.8463004,
Eastern Connecticut State University,"83 Windham St,Willimantic,CT,6226",41.7188674,-41.7188674,
Eastern Florida State College,"1519 Clearlake Rd,Cocoa,FL,32922",28.3837737,-28.3837737,
Eastern Gateway Community College,"4000 Sunset Blvd,Steubenville,OH,43952",40.3762371,-40.3762371,
Eastern Illinois University,"600 Lincoln Avenue,Charleston,IL,61920",39.4780297,-39.4780297,
